record_id,training_name,training_category,taken_date,hours,cost_jpy,completion_status,emp_id,last_name,gender,age,dept,job_title,grade,hire_date,termination_date,termination_reason,latest_rating,total_promotions,ever_promoted,review_count
TR010604,個人情報保護 (年次),コンプライアンス,2026-02-12,2,5000,完了,E000908,山本,男,43,Sales,Manager,4,2011-03-26,,,4.0,0.0,False,4.0
TR010605,チームビルディング実践,リーダーシップ,2024-04-21,16,90000,完了,E000909,松本,女,48,Consulting,Director,6,2004-06-26,2024-10-14,契約終了,3.0,0.0,False,1.0
TR010606,交渉術,ビジネススキル,2024-07-02,8,45000,完了,E000909,松本,女,48,Consulting,Director,6,2004-06-26,2024-10-14,契約終了,3.0,0.0,False,1.0
TR010607,プレゼンテーション実践,ビジネススキル,2024-04-26,8,40000,完了,E000909,松本,女,48,Consulting,Director,6,2004-06-26,2024-10-14,契約終了,3.0,0.0,False,1.0
TR010608,Excel スキルアップ eラーニング,eラーニング,2024-05-30,6,15000,途中離脱,E000909,松本,女,48,Consulting,Director,6,2004-06-26,2024-10-14,契約終了,3.0,0.0,False,1.0
TR010609,情報セキュリティ基礎 eラーニング,eラーニング,2024-08-11,3,10000,完了,E000909,松本,女,48,Consulting,Director,6,2004-06-26,2024-10-14,契約終了,3.0,0.0,False,1.0
TR010610,メンタルヘルス eラーニング,eラーニング,2024-06-26,2,8000,途中離脱,E000909,松本,女,48,Consulting,Director,6,2004-06-26,2024-10-14,契約終了,3.0,0.0,False,1.0
TR010611,タイムマネジメント eラーニング,eラーニング,2024-06-10,4,12000,未着手,E000909,松本,女,48,Consulting,Director,6,2004-06-26,2024-10-14,契約終了,3.0,0.0,False,1.0
TR010612,インサイダー取引 (年次),コンプライアンス,2024-08-14,2,5000,完了,E000909,松本,女,48,Consulting,Director,6,2004-06-26,2024-10-14,契約終了,3.0,0.0,False,1.0
TR010613,独占禁止法 (年次),コンプライアンス,2024-07-07,2,5000,完了,E000909,松本,女,48,Consulting,Director,6,2004-06-26,2024-10-14,契約終了,3.0,0.0,False,1.0
TR010614,個人情報保護 (年次),コンプライアンス,2024-05-28,2,5000,完了,E000909,松本,女,48,Consulting,Director,6,2004-06-26,2024-10-14,契約終了,3.0,0.0,False,1.0
TR010615,チームビルディング実践,リーダーシップ,2025-02-03,16,90000,完了,E000910,田中,女,40,Sales,Senior Staff,2,2015-03-24,,,4.0,1.0,True,4.0
TR010616,リーダーシップ基礎,リーダーシップ,2026-03-29,16,80000,完了,E000910,田中,女,40,Sales,Senior Staff,2,2015-03-24,,,4.0,1.0,True,4.0
TR010617,データベース設計,テクニカル,2024-07-08,16,70000,完了,E000910,田中,女,40,Sales,Senior Staff,2,2015-03-24,,,4.0,1.0,True,4.0
TR010618,交渉術,ビジネススキル,2025-01-16,8,45000,完了,E000910,田中,女,40,Sales,Senior Staff,2,2015-03-24,,,4.0,1.0,True,4.0
TR010619,ビジネスライティング,ビジネススキル,2024-05-27,8,35000,完了,E000910,田中,女,40,Sales,Senior Staff,2,2015-03-24,,,4.0,1.0,True,4.0
TR010620,ビジネスライティング,ビジネススキル,2025-04-10,8,35000,途中離脱,E000910,田中,女,40,Sales,Senior Staff,2,2015-03-24,,,4.0,1.0,True,4.0
TR010621,プレゼンテーション実践,ビジネススキル,2026-01-01,8,40000,完了,E000910,田中,女,40,Sales,Senior Staff,2,2015-03-24,,,4.0,1.0,True,4.0
TR010622,ロジカルシンキング,ビジネススキル,2025-01-09,16,60000,完了,E000910,田中,女,40,Sales,Senior Staff,2,2015-03-24,,,4.0,1.0,True,4.0
TR010623,ロジカルシンキング,ビジネススキル,2026-03-25,16,60000,完了,E000910,田中,女,40,Sales,Senior Staff,2,2015-03-24,,,4.0,1.0,True,4.0
TR010624,情報セキュリティ基礎 eラーニング,eラーニング,2025-12-04,3,10000,未着手,E000910,田中,女,40,Sales,Senior Staff,2,2015-03-24,,,4.0,1.0,True,4.0
TR010625,ビジネスマナー eラーニング,eラーニング,2024-09-11,4,10000,未着手,E000910,田中,女,40,Sales,Senior Staff,2,2015-03-24,,,4.0,1.0,True,4.0
TR010626,ハラスメント防止 eラーニング,eラーニング,2025-11-01,2,8000,完了,E000910,田中,女,40,Sales,Senior Staff,2,2015-03-24,,,4.0,1.0,True,4.0
TR010627,ハラスメント防止 eラーニング,eラーニング,2026-02-21,2,8000,途中離脱,E000910,田中,女,40,Sales,Senior Staff,2,2015-03-24,,,4.0,1.0,True,4.0
TR010628,インサイダー取引 (年次),コンプライアンス,2025-01-12,2,5000,完了,E000910,田中,女,40,Sales,Senior Staff,2,2015-03-24,,,4.0,1.0,True,4.0
TR010629,インサイダー取引 (年次),コンプライアンス,2025-09-13,2,5000,完了,E000910,田中,女,40,Sales,Senior Staff,2,2015-03-24,,,4.0,1.0,True,4.0
TR010630,独占禁止法 (年次),コンプライアンス,2024-08-29,2,5000,完了,E000910,田中,女,40,Sales,Senior Staff,2,2015-03-24,,,4.0,1.0,True,4.0
TR010631,インサイダー取引 (年次),コンプライアンス,2024-05-11,2,5000,完了,E000910,田中,女,40,Sales,Senior Staff,2,2015-03-24,,,4.0,1.0,True,4.0
TR010632,マネジメント実践,リーダーシップ,2026-02-18,24,150000,完了,E000911,前田,男,40,Sales,Manager,4,2009-04-13,,,4.0,0.0,False,4.0
TR010633,メンタルヘルス eラーニング,eラーニング,2024-09-27,2,8000,完了,E000911,前田,男,40,Sales,Manager,4,2009-04-13,,,4.0,0.0,False,4.0
TR010634,ビジネスマナー eラーニング,eラーニング,2024-06-10,4,10000,途中離脱,E000911,前田,男,40,Sales,Manager,4,2009-04-13,,,4.0,0.0,False,4.0
TR010635,情報セキュリティ基礎 eラーニング,eラーニング,2025-03-17,3,10000,途中離脱,E000911,前田,男,40,Sales,Manager,4,2009-04-13,,,4.0,0.0,False,4.0
TR010636,タイムマネジメント eラーニング,eラーニング,2024-10-11,4,12000,完了,E000911,前田,男,40,Sales,Manager,4,2009-04-13,,,4.0,0.0,False,4.0
TR010637,タイムマネジメント eラーニング,eラーニング,2025-06-29,4,12000,完了,E000911,前田,男,40,Sales,Manager,4,2009-04-13,,,4.0,0.0,False,4.0
TR010638,情報セキュリティ基礎 eラーニング,eラーニング,2024-10-27,3,10000,完了,E000911,前田,男,40,Sales,Manager,4,2009-04-13,,,4.0,0.0,False,4.0
TR010639,独占禁止法 (年次),コンプライアンス,2025-09-01,2,5000,完了,E000911,前田,男,40,Sales,Manager,4,2009-04-13,,,4.0,0.0,False,4.0
TR010640,独占禁止法 (年次),コンプライアンス,2025-02-19,2,5000,完了,E000911,前田,男,40,Sales,Manager,4,2009-04-13,,,4.0,0.0,False,4.0
TR010641,個人情報保護 (年次),コンプライアンス,2024-08-02,2,5000,完了,E000911,前田,男,40,Sales,Manager,4,2009-04-13,,,4.0,0.0,False,4.0
TR010642,情報セキュリティ基礎 eラーニング,eラーニング,2025-04-23,3,10000,途中離脱,E000912,中村,男,46,Engineering,Assistant Manager,3,2014-01-31,,,2.0,0.0,False,4.0
TR010643,ビジネスマナー eラーニング,eラーニング,2024-07-29,4,10000,完了,E000912,中村,男,46,Engineering,Assistant Manager,3,2014-01-31,,,2.0,0.0,False,4.0
TR010644,Excel スキルアップ eラーニング,eラーニング,2026-02-12,6,15000,未着手,E000912,中村,男,46,Engineering,Assistant Manager,3,2014-01-31,,,2.0,0.0,False,4.0
TR010645,Excel スキルアップ eラーニング,eラーニング,2025-11-11,6,15000,完了,E000912,中村,男,46,Engineering,Assistant Manager,3,2014-01-31,,,2.0,0.0,False,4.0
TR010646,個人情報保護 (年次),コンプライアンス,2025-06-08,2,5000,完了,E000912,中村,男,46,Engineering,Assistant Manager,3,2014-01-31,,,2.0,0.0,False,4.0
TR010647,インサイダー取引 (年次),コンプライアンス,2024-05-29,2,5000,完了,E000912,中村,男,46,Engineering,Assistant Manager,3,2014-01-31,,,2.0,0.0,False,4.0
TR010648,個人情報保護 (年次),コンプライアンス,2025-12-16,2,5000,完了,E000912,中村,男,46,Engineering,Assistant Manager,3,2014-01-31,,,2.0,0.0,False,4.0
TR010649,独占禁止法 (年次),コンプライアンス,2024-10-15,2,5000,完了,E000912,中村,男,46,Engineering,Assistant Manager,3,2014-01-31,,,2.0,0.0,False,4.0
TR010650,チームビルディング実践,リーダーシップ,2025-02-26,16,90000,途中離脱,E000913,井上,女,46,Engineering,Assistant Manager,3,2011-11-09,,,2.0,0.0,False,4.0
TR010651,データベース設計,テクニカル,2025-09-20,16,70000,完了,E000913,井上,女,46,Engineering,Assistant Manager,3,2011-11-09,,,2.0,0.0,False,4.0
TR010652,Excel スキルアップ eラーニング,eラーニング,2026-03-06,6,15000,途中離脱,E000913,井上,女,46,Engineering,Assistant Manager,3,2011-11-09,,,2.0,0.0,False,4.0
TR010653,メンタルヘルス eラーニング,eラーニング,2025-02-26,2,8000,未着手,E000913,井上,女,46,Engineering,Assistant Manager,3,2011-11-09,,,2.0,0.0,False,4.0
TR010654,ハラスメント防止 eラーニング,eラーニング,2025-10-09,2,8000,途中離脱,E000913,井上,女,46,Engineering,Assistant Manager,3,2011-11-09,,,2.0,0.0,False,4.0
TR010655,ビジネスマナー eラーニング,eラーニング,2024-08-25,4,10000,完了,E000913,井上,女,46,Engineering,Assistant Manager,3,2011-11-09,,,2.0,0.0,False,4.0
TR010656,個人情報保護 (年次),コンプライアンス,2025-12-23,2,5000,完了,E000913,井上,女,46,Engineering,Assistant Manager,3,2011-11-09,,,2.0,0.0,False,4.0
TR010657,インサイダー取引 (年次),コンプライアンス,2025-11-17,2,5000,完了,E000913,井上,女,46,Engineering,Assistant Manager,3,2011-11-09,,,2.0,0.0,False,4.0
TR010658,独占禁止法 (年次),コンプライアンス,2026-01-19,2,5000,完了,E000913,井上,女,46,Engineering,Assistant Manager,3,2011-11-09,,,2.0,0.0,False,4.0
TR010659,エグゼクティブリーダーシップ,リーダーシップ,2025-02-27,40,400000,完了,E000914,坂本,男,43,Finance,Manager,4,2008-07-25,,,4.0,1.0,True,4.0
TR010660,プレゼンテーション実践,ビジネススキル,2024-11-13,8,40000,完了,E000914,坂本,男,43,Finance,Manager,4,2008-07-25,,,4.0,1.0,True,4.0
TR010661,プレゼンテーション実践,ビジネススキル,2025-04-07,8,40000,完了,E000914,坂本,男,43,Finance,Manager,4,2008-07-25,,,4.0,1.0,True,4.0
TR010662,ビジネスマナー eラーニング,eラーニング,2025-01-24,4,10000,完了,E000914,坂本,男,43,Finance,Manager,4,2008-07-25,,,4.0,1.0,True,4.0
TR010663,タイムマネジメント eラーニング,eラーニング,2025-10-15,4,12000,未着手,E000914,坂本,男,43,Finance,Manager,4,2008-07-25,,,4.0,1.0,True,4.0
TR010664,ビジネスマナー eラーニング,eラーニング,2024-07-05,4,10000,完了,E000914,坂本,男,43,Finance,Manager,4,2008-07-25,,,4.0,1.0,True,4.0
TR010665,ビジネスマナー eラーニング,eラーニング,2025-12-09,4,10000,途中離脱,E000914,坂本,男,43,Finance,Manager,4,2008-07-25,,,4.0,1.0,True,4.0
TR010666,ビジネスマナー eラーニング,eラーニング,2024-11-14,4,10000,途中離脱,E000914,坂本,男,43,Finance,Manager,4,2008-07-25,,,4.0,1.0,True,4.0
TR010667,ハラスメント防止 eラーニング,eラーニング,2026-01-29,2,8000,完了,E000914,坂本,男,43,Finance,Manager,4,2008-07-25,,,4.0,1.0,True,4.0
TR010668,個人情報保護 (年次),コンプライアンス,2025-08-09,2,5000,完了,E000914,坂本,男,43,Finance,Manager,4,2008-07-25,,,4.0,1.0,True,4.0
TR010669,インサイダー取引 (年次),コンプライアンス,2024-06-09,2,5000,完了,E000914,坂本,男,43,Finance,Manager,4,2008-07-25,,,4.0,1.0,True,4.0
TR010670,個人情報保護 (年次),コンプライアンス,2026-03-01,2,5000,完了,E000914,坂本,男,43,Finance,Manager,4,2008-07-25,,,4.0,1.0,True,4.0
TR010671,マネジメント実践,リーダーシップ,2024-12-27,24,150000,完了,E000915,橋本,男,36,Engineering,Manager,4,2008-05-31,,,3.0,1.0,True,4.0
TR010672,Excel スキルアップ eラーニング,eラーニング,2026-01-06,6,15000,完了,E000915,橋本,男,36,Engineering,Manager,4,2008-05-31,,,3.0,1.0,True,4.0
TR010673,タイムマネジメント eラーニング,eラーニング,2025-06-24,4,12000,途中離脱,E000915,橋本,男,36,Engineering,Manager,4,2008-05-31,,,3.0,1.0,True,4.0
TR010674,メンタルヘルス eラーニング,eラーニング,2025-03-11,2,8000,途中離脱,E000915,橋本,男,36,Engineering,Manager,4,2008-05-31,,,3.0,1.0,True,4.0
TR010675,ハラスメント防止 eラーニング,eラーニング,2024-07-19,2,8000,完了,E000915,橋本,男,36,Engineering,Manager,4,2008-05-31,,,3.0,1.0,True,4.0
TR010676,タイムマネジメント eラーニング,eラーニング,2024-12-10,4,12000,未着手,E000915,橋本,男,36,Engineering,Manager,4,2008-05-31,,,3.0,1.0,True,4.0
TR010677,インサイダー取引 (年次),コンプライアンス,2026-02-24,2,5000,完了,E000915,橋本,男,36,Engineering,Manager,4,2008-05-31,,,3.0,1.0,True,4.0
TR010678,独占禁止法 (年次),コンプライアンス,2025-05-27,2,5000,完了,E000915,橋本,男,36,Engineering,Manager,4,2008-05-31,,,3.0,1.0,True,4.0
TR010679,インサイダー取引 (年次),コンプライアンス,2025-02-08,2,5000,完了,E000915,橋本,男,36,Engineering,Manager,4,2008-05-31,,,3.0,1.0,True,4.0
TR010680,セキュリティエンジニアリング,テクニカル,2024-08-15,24,140000,完了,E000916,斎藤,男,59,R&D,Senior Manager,5,2005-11-24,,,2.0,0.0,False,4.0
TR010681,アジャイル開発 (Scrum Master),テクニカル,2024-06-10,24,120000,完了,E000916,斎藤,男,59,R&D,Senior Manager,5,2005-11-24,,,2.0,0.0,False,4.0
TR010682,Python プログラミング実践,テクニカル,2025-11-28,40,180000,完了,E000916,斎藤,男,59,R&D,Senior Manager,5,2005-11-24,,,2.0,0.0,False,4.0
TR010683,データベース設計,テクニカル,2024-11-22,16,70000,完了,E000916,斎藤,男,59,R&D,Senior Manager,5,2005-11-24,,,2.0,0.0,False,4.0
TR010684,機械学習実践,テクニカル,2026-02-28,40,220000,途中離脱,E000916,斎藤,男,59,R&D,Senior Manager,5,2005-11-24,,,2.0,0.0,False,4.0
TR010685,ハラスメント防止 eラーニング,eラーニング,2024-11-15,2,8000,未着手,E000916,斎藤,男,59,R&D,Senior Manager,5,2005-11-24,,,2.0,0.0,False,4.0
TR010686,ビジネスマナー eラーニング,eラーニング,2026-01-03,4,10000,完了,E000916,斎藤,男,59,R&D,Senior Manager,5,2005-11-24,,,2.0,0.0,False,4.0
TR010687,ビジネスマナー eラーニング,eラーニング,2024-12-21,4,10000,未着手,E000916,斎藤,男,59,R&D,Senior Manager,5,2005-11-24,,,2.0,0.0,False,4.0
TR010688,Excel スキルアップ eラーニング,eラーニング,2025-09-23,6,15000,途中離脱,E000916,斎藤,男,59,R&D,Senior Manager,5,2005-11-24,,,2.0,0.0,False,4.0
TR010689,ビジネスマナー eラーニング,eラーニング,2026-02-24,4,10000,未着手,E000916,斎藤,男,59,R&D,Senior Manager,5,2005-11-24,,,2.0,0.0,False,4.0
TR010690,ハラスメント防止 eラーニング,eラーニング,2024-05-25,2,8000,完了,E000916,斎藤,男,59,R&D,Senior Manager,5,2005-11-24,,,2.0,0.0,False,4.0
TR010691,個人情報保護 (年次),コンプライアンス,2026-01-13,2,5000,完了,E000916,斎藤,男,59,R&D,Senior Manager,5,2005-11-24,,,2.0,0.0,False,4.0
TR010692,インサイダー取引 (年次),コンプライアンス,2024-05-23,2,5000,完了,E000916,斎藤,男,59,R&D,Senior Manager,5,2005-11-24,,,2.0,0.0,False,4.0
TR010693,ロジカルシンキング,ビジネススキル,2024-07-14,16,60000,途中離脱,E000917,森,女,36,Marketing,Senior Staff,2,2016-04-10,,,2.0,0.0,False,4.0
TR010694,情報セキュリティ基礎 eラーニング,eラーニング,2025-11-08,3,10000,完了,E000917,森,女,36,Marketing,Senior Staff,2,2016-04-10,,,2.0,0.0,False,4.0
TR010695,メンタルヘルス eラーニング,eラーニング,2025-07-01,2,8000,完了,E000917,森,女,36,Marketing,Senior Staff,2,2016-04-10,,,2.0,0.0,False,4.0
TR010696,Excel スキルアップ eラーニング,eラーニング,2024-10-18,6,15000,未着手,E000917,森,女,36,Marketing,Senior Staff,2,2016-04-10,,,2.0,0.0,False,4.0
TR010697,ハラスメント防止 eラーニング,eラーニング,2025-05-03,2,8000,途中離脱,E000917,森,女,36,Marketing,Senior Staff,2,2016-04-10,,,2.0,0.0,False,4.0
TR010698,タイムマネジメント eラーニング,eラーニング,2025-01-23,4,12000,途中離脱,E000917,森,女,36,Marketing,Senior Staff,2,2016-04-10,,,2.0,0.0,False,4.0
TR010699,情報セキュリティ基礎 eラーニング,eラーニング,2024-10-27,3,10000,完了,E000917,森,女,36,Marketing,Senior Staff,2,2016-04-10,,,2.0,0.0,False,4.0
TR010700,インサイダー取引 (年次),コンプライアンス,2025-07-02,2,5000,完了,E000917,森,女,36,Marketing,Senior Staff,2,2016-04-10,,,2.0,0.0,False,4.0
TR010701,インサイダー取引 (年次),コンプライアンス,2025-11-06,2,5000,完了,E000917,森,女,36,Marketing,Senior Staff,2,2016-04-10,,,2.0,0.0,False,4.0
TR010702,個人情報保護 (年次),コンプライアンス,2025-04-25,2,5000,完了,E000917,森,女,36,Marketing,Senior Staff,2,2016-04-10,,,2.0,0.0,False,4.0
TR010703,インサイダー取引 (年次),コンプライアンス,2025-06-17,2,5000,完了,E000917,森,女,36,Marketing,Senior Staff,2,2016-04-10,,,2.0,0.0,False,4.0
TR010704,リーダーシップ基礎,リーダーシップ,2025-01-16,16,80000,完了,E000918,岡田,女,37,Consulting,Assistant Manager,3,2014-03-29,,,3.0,2.0,True,4.0
TR010705,マネジメント実践,リーダーシップ,2024-06-30,24,150000,完了,E000918,岡田,女,37,Consulting,Assistant Manager,3,2014-03-29,,,3.0,2.0,True,4.0
TR010706,ビジネスライティング,ビジネススキル,2024-10-16,8,35000,完了,E000918,岡田,女,37,Consulting,Assistant Manager,3,2014-03-29,,,3.0,2.0,True,4.0
TR010707,ロジカルシンキング,ビジネススキル,2025-04-06,16,60000,完了,E000918,岡田,女,37,Consulting,Assistant Manager,3,2014-03-29,,,3.0,2.0,True,4.0
TR010708,タイムマネジメント eラーニング,eラーニング,2025-01-09,4,12000,途中離脱,E000918,岡田,女,37,Consulting,Assistant Manager,3,2014-03-29,,,3.0,2.0,True,4.0
TR010709,タイムマネジメント eラーニング,eラーニング,2024-10-20,4,12000,途中離脱,E000918,岡田,女,37,Consulting,Assistant Manager,3,2014-03-29,,,3.0,2.0,True,4.0
TR010710,メンタルヘルス eラーニング,eラーニング,2024-09-16,2,8000,途中離脱,E000918,岡田,女,37,Consulting,Assistant Manager,3,2014-03-29,,,3.0,2.0,True,4.0
TR010711,メンタルヘルス eラーニング,eラーニング,2024-08-20,2,8000,未着手,E000918,岡田,女,37,Consulting,Assistant Manager,3,2014-03-29,,,3.0,2.0,True,4.0
TR010712,Excel スキルアップ eラーニング,eラーニング,2024-07-22,6,15000,未着手,E000918,岡田,女,37,Consulting,Assistant Manager,3,2014-03-29,,,3.0,2.0,True,4.0
TR010713,独占禁止法 (年次),コンプライアンス,2024-09-14,2,5000,完了,E000918,岡田,女,37,Consulting,Assistant Manager,3,2014-03-29,,,3.0,2.0,True,4.0
TR010714,インサイダー取引 (年次),コンプライアンス,2024-11-09,2,5000,完了,E000918,岡田,女,37,Consulting,Assistant Manager,3,2014-03-29,,,3.0,2.0,True,4.0
TR010715,個人情報保護 (年次),コンプライアンス,2024-04-19,2,5000,完了,E000918,岡田,女,37,Consulting,Assistant Manager,3,2014-03-29,,,3.0,2.0,True,4.0
TR010716,独占禁止法 (年次),コンプライアンス,2025-01-23,2,5000,完了,E000918,岡田,女,37,Consulting,Assistant Manager,3,2014-03-29,,,3.0,2.0,True,4.0
TR010717,チームビルディング実践,リーダーシップ,2025-02-18,16,90000,完了,E000919,吉田,男,39,Finance,Senior Staff,2,2017-10-12,,,3.0,0.0,False,4.0
TR010718,プレゼンテーション実践,ビジネススキル,2025-08-14,8,40000,完了,E000919,吉田,男,39,Finance,Senior Staff,2,2017-10-12,,,3.0,0.0,False,4.0
TR010719,ロジカルシンキング,ビジネススキル,2024-12-26,16,60000,完了,E000919,吉田,男,39,Finance,Senior Staff,2,2017-10-12,,,3.0,0.0,False,4.0
TR010720,英語ビジネス会話,ビジネススキル,2025-04-14,48,180000,途中離脱,E000919,吉田,男,39,Finance,Senior Staff,2,2017-10-12,,,3.0,0.0,False,4.0
TR010721,情報セキュリティ基礎 eラーニング,eラーニング,2025-11-24,3,10000,完了,E000919,吉田,男,39,Finance,Senior Staff,2,2017-10-12,,,3.0,0.0,False,4.0
TR010722,情報セキュリティ基礎 eラーニング,eラーニング,2025-01-26,3,10000,途中離脱,E000919,吉田,男,39,Finance,Senior Staff,2,2017-10-12,,,3.0,0.0,False,4.0
TR010723,Excel スキルアップ eラーニング,eラーニング,2025-08-28,6,15000,完了,E000919,吉田,男,39,Finance,Senior Staff,2,2017-10-12,,,3.0,0.0,False,4.0
TR010724,メンタルヘルス eラーニング,eラーニング,2025-11-27,2,8000,途中離脱,E000919,吉田,男,39,Finance,Senior Staff,2,2017-10-12,,,3.0,0.0,False,4.0
TR010725,個人情報保護 (年次),コンプライアンス,2024-05-20,2,5000,完了,E000919,吉田,男,39,Finance,Senior Staff,2,2017-10-12,,,3.0,0.0,False,4.0
TR010726,個人情報保護 (年次),コンプライアンス,2025-08-14,2,5000,完了,E000919,吉田,男,39,Finance,Senior Staff,2,2017-10-12,,,3.0,0.0,False,4.0
TR010727,個人情報保護 (年次),コンプライアンス,2024-11-13,2,5000,完了,E000919,吉田,男,39,Finance,Senior Staff,2,2017-10-12,,,3.0,0.0,False,4.0
TR010728,交渉術,ビジネススキル,2025-11-12,8,45000,途中離脱,E000920,石川,女,42,Engineering,Assistant Manager,3,2012-04-08,,,3.0,0.0,False,4.0
TR010729,情報セキュリティ基礎 eラーニング,eラーニング,2024-07-29,3,10000,未着手,E000920,石川,女,42,Engineering,Assistant Manager,3,2012-04-08,,,3.0,0.0,False,4.0
TR010730,情報セキュリティ基礎 eラーニング,eラーニング,2025-08-28,3,10000,未着手,E000920,石川,女,42,Engineering,Assistant Manager,3,2012-04-08,,,3.0,0.0,False,4.0
TR010731,情報セキュリティ基礎 eラーニング,eラーニング,2024-12-09,3,10000,未着手,E000920,石川,女,42,Engineering,Assistant Manager,3,2012-04-08,,,3.0,0.0,False,4.0
TR010732,ビジネスマナー eラーニング,eラーニング,2025-03-14,4,10000,完了,E000920,石川,女,42,Engineering,Assistant Manager,3,2012-04-08,,,3.0,0.0,False,4.0
TR010733,タイムマネジメント eラーニング,eラーニング,2026-03-28,4,12000,未着手,E000920,石川,女,42,Engineering,Assistant Manager,3,2012-04-08,,,3.0,0.0,False,4.0
TR010734,個人情報保護 (年次),コンプライアンス,2024-06-30,2,5000,完了,E000920,石川,女,42,Engineering,Assistant Manager,3,2012-04-08,,,3.0,0.0,False,4.0
TR010735,独占禁止法 (年次),コンプライアンス,2026-03-20,2,5000,完了,E000920,石川,女,42,Engineering,Assistant Manager,3,2012-04-08,,,3.0,0.0,False,4.0
TR010736,交渉術,ビジネススキル,2025-07-07,8,45000,完了,E000921,後藤,男,50,Engineering,Manager,4,2008-12-25,,,3.0,0.0,False,4.0
TR010737,メンタルヘルス eラーニング,eラーニング,2025-10-09,2,8000,完了,E000921,後藤,男,50,Engineering,Manager,4,2008-12-25,,,3.0,0.0,False,4.0
TR010738,情報セキュリティ基礎 eラーニング,eラーニング,2025-07-13,3,10000,途中離脱,E000921,後藤,男,50,Engineering,Manager,4,2008-12-25,,,3.0,0.0,False,4.0
TR010739,Excel スキルアップ eラーニング,eラーニング,2025-10-11,6,15000,完了,E000921,後藤,男,50,Engineering,Manager,4,2008-12-25,,,3.0,0.0,False,4.0
TR010740,タイムマネジメント eラーニング,eラーニング,2025-12-07,4,12000,完了,E000921,後藤,男,50,Engineering,Manager,4,2008-12-25,,,3.0,0.0,False,4.0
TR010741,個人情報保護 (年次),コンプライアンス,2024-05-19,2,5000,完了,E000921,後藤,男,50,Engineering,Manager,4,2008-12-25,,,3.0,0.0,False,4.0
TR010742,独占禁止法 (年次),コンプライアンス,2024-08-12,2,5000,完了,E000921,後藤,男,50,Engineering,Manager,4,2008-12-25,,,3.0,0.0,False,4.0
TR010743,独占禁止法 (年次),コンプライアンス,2026-02-12,2,5000,完了,E000921,後藤,男,50,Engineering,Manager,4,2008-12-25,,,3.0,0.0,False,4.0
TR010744,リーダーシップ基礎,リーダーシップ,2024-12-29,16,80000,完了,E000922,池田,男,40,Sales,Manager,4,2009-09-22,,,2.0,0.0,False,4.0
TR010745,ロジカルシンキング,ビジネススキル,2025-04-23,16,60000,完了,E000922,池田,男,40,Sales,Manager,4,2009-09-22,,,2.0,0.0,False,4.0
TR010746,ビジネスライティング,ビジネススキル,2024-05-07,8,35000,完了,E000922,池田,男,40,Sales,Manager,4,2009-09-22,,,2.0,0.0,False,4.0
TR010747,メンタルヘルス eラーニング,eラーニング,2024-12-01,2,8000,途中離脱,E000922,池田,男,40,Sales,Manager,4,2009-09-22,,,2.0,0.0,False,4.0
TR010748,タイムマネジメント eラーニング,eラーニング,2024-08-30,4,12000,途中離脱,E000922,池田,男,40,Sales,Manager,4,2009-09-22,,,2.0,0.0,False,4.0
TR010749,メンタルヘルス eラーニング,eラーニング,2026-03-16,2,8000,完了,E000922,池田,男,40,Sales,Manager,4,2009-09-22,,,2.0,0.0,False,4.0
TR010750,情報セキュリティ基礎 eラーニング,eラーニング,2025-04-03,3,10000,完了,E000922,池田,男,40,Sales,Manager,4,2009-09-22,,,2.0,0.0,False,4.0
TR010751,情報セキュリティ基礎 eラーニング,eラーニング,2025-05-30,3,10000,完了,E000922,池田,男,40,Sales,Manager,4,2009-09-22,,,2.0,0.0,False,4.0
TR010752,インサイダー取引 (年次),コンプライアンス,2026-01-18,2,5000,完了,E000922,池田,男,40,Sales,Manager,4,2009-09-22,,,2.0,0.0,False,4.0
TR010753,独占禁止法 (年次),コンプライアンス,2026-02-28,2,5000,完了,E000922,池田,男,40,Sales,Manager,4,2009-09-22,,,2.0,0.0,False,4.0
TR010754,個人情報保護 (年次),コンプライアンス,2025-11-28,2,5000,完了,E000922,池田,男,40,Sales,Manager,4,2009-09-22,,,2.0,0.0,False,4.0
TR010755,独占禁止法 (年次),コンプライアンス,2024-08-25,2,5000,完了,E000922,池田,男,40,Sales,Manager,4,2009-09-22,,,2.0,0.0,False,4.0
TR010756,アジャイル開発 (Scrum Master),テクニカル,2026-01-04,24,120000,完了,E000923,林,男,36,Engineering,Senior Staff,2,2015-10-23,,,3.0,3.0,True,4.0
TR010757,ビジネスライティング,ビジネススキル,2025-09-12,8,35000,完了,E000923,林,男,36,Engineering,Senior Staff,2,2015-10-23,,,3.0,3.0,True,4.0
TR010758,ビジネスライティング,ビジネススキル,2024-08-13,8,35000,完了,E000923,林,男,36,Engineering,Senior Staff,2,2015-10-23,,,3.0,3.0,True,4.0
TR010759,交渉術,ビジネススキル,2024-07-24,8,45000,完了,E000923,林,男,36,Engineering,Senior Staff,2,2015-10-23,,,3.0,3.0,True,4.0
TR010760,英語ビジネス会話,ビジネススキル,2025-02-14,48,180000,完了,E000923,林,男,36,Engineering,Senior Staff,2,2015-10-23,,,3.0,3.0,True,4.0
TR010761,ロジカルシンキング,ビジネススキル,2025-05-25,16,60000,完了,E000923,林,男,36,Engineering,Senior Staff,2,2015-10-23,,,3.0,3.0,True,4.0
